Year,DOY,HHMM,u_1[cm3 s-1],u_2[cm3 s-1],u_3[cm3 s-1],u_4[cm3 s-1],u_5[cm3 s-1],u_6[cm3 s-1],u_7[cm3 s-1],u_8[cm3 s-1],u_9[cm3 s-1],u_10[cm3 s-1],u_11[cm3 s-1],u_12[cm3 s-1],u_mean[cm3 s-1],u_mean[mm s-1],u_mean[W m-2],u_mean[kgm-2s-1],u_mean[?],u_mean[mm d-1]
2022,223,650,0.004177697,0.004104864,0.097537019,0.006844161,0.068324535,0.002050909,0.016589205,0.14992633,0.001094168,0.005895257,NaN,0.019342249,0.03417149,0.029676231,74.04219578,2.99E-05,2.58480234,0.053850049
2022,223,720,0.002707873,0.004536556,0.041298485,0.01378098,0.106307822,0.000622134,0.003755351,0.144731311,0.009817016,0.00293513,NaN,0.045602413,0.034190461,0.029692706,74.08330099,3.00E-05,2.594294708,0.054047806
2022,223,750,0.031027194,0.053932696,0.148558844,0.114292341,0.242921964,0.014426146,0.03332668,0.151424362,0.071085892,0.025880848,NaN,0.202112748,0.098999065,0.085975738,214.5094659,8.71E-05,7.526887574,0.156810158
2022,223,820,0.168971323,0.148561655,0.32906321,0.196521785,0.376159612,0.133123134,0.085526276,0.254200143,0.168890257,0.072055894,NaN,0.39687811,0.211813764,0.183949663,458.954409,0.000186722,16.1327475,0.336098906
2022,223,850,0.169103758,0.191845864,0.495619761,0.251733122,0.404870049,0.228353739,0.170504592,0.359328885,0.313581094,0.149155827,NaN,0.572240684,0.300576125,0.261035336,651.2831625,0.000265234,22.91621912,0.477421232
2022,223,920,0.243086884,0.27187435,0.534654032,0.317658525,0.387285864,0.276431803,0.350022061,0.48140871,0.42707545,0.197143778,NaN,0.705414556,0.381096001,0.330962822,825.7522411,0.000336624,29.08432803,0.605923501
2022,223,950,0.279271735,0.316011305,0.577489045,0.362265284,0.378107859,0.385650772,0.425572852,0.922544695,0.498663512,0.235733004,NaN,0.793111778,0.470401985,0.408520604,1019.258908,0.000416097,35.95077245,0.748974426
2022,223,1020,0.311617117,0.361777362,0.590932404,0.410669589,0.395999512,0.412822175,0.487634262,0.92046287,0.558266575,0.270797044,NaN,0.899386789,0.510942336,0.443727872,1107.101041,0.000452428,39.08981438,0.814371133
2022,223,1050,0.314846654,0.352580766,0.574174892,0.410564504,0.396160144,0.378461587,0.504911818,1.006353875,0.55681815,0.275008524,NaN,0.758829318,0.502610021,0.436491673,1089.046723,0.000445354,38.47855912,0.801636648
2022,223,1120,0.272556869,0.33271997,0.540482146,0.367553576,0.369731641,0.324097297,0.446182391,0.945838964,0.558011074,0.244834145,NaN,0.787892173,0.471809113,0.409742624,1022.307848,0.000418422,36.15170265,0.753160472
2022,223,1150,0.217394622,0.298017357,0.481192911,0.31329044,0.305408748,0.271950408,0.364757483,0.84397692,0.506237533,0.214481558,NaN,0.695727615,0.410221418,0.35625679,888.8606915,0.000364063,31.45500843,0.655312676
2022,223,1220,0.147933844,0.239200418,0.41272257,0.267229467,0.236926416,0.196635466,0.264487588,0.674076846,0.4262148,0.154353865,NaN,0.647664237,0.333404138,0.289544824,722.4143349,0.000296133,25.58591467,0.533039889
2022,223,1250,0.097142221,0.184380253,0.348045858,0.255654766,0.19323566,0.138533338,0.174954627,0.534412865,0.365858139,0.10644004,NaN,0.488260215,0.262447089,0.227922175,568.665826,0.000233242,20.15211943,0.419835821
2022,223,1320,0.117159284,0.221182661,0.377072704,0.252494819,0.229326305,0.166995096,0.212033901,0.562332114,0.410847753,0.131787674,NaN,0.516942184,0.290743136,0.252495876,629.9772116,0.000258575,22.34091482,0.465435725
2022,223,1350,0.091297011,0.208406355,0.257348388,0.275493967,0.20819674,0.161123827,0.175578923,0.541924976,0.355702943,0.122691952,NaN,0.417746071,0.255955559,0.222284606,554.600091,0.000227663,19.67010819,0.409793921
2022,223,1420,0.121392682,0.221263018,0.30589612,0.241644763,0.372813999,0.174306019,0.243355004,0.654894172,0.372565779,0.116999877,NaN,0.580447039,0.309598043,0.26887042,670.8316987,0.000275679,23.81862507,0.496221356
2022,223,1450,0.126279038,0.253180873,0.26976797,0.265028923,0.244483663,0.200930958,0.160987712,0.665094023,0.357237499,0.135778581,NaN,0.543354167,0.29292031,0.254386643,634.6946741,0.000260922,22.54366373,0.469659661
2022,223,1520,0.134502119,0.264898345,0.281037222,0.318695887,0.158923703,0.203882912,0.129504598,0.521308598,0.396857536,0.138141981,NaN,0.766050353,0.301254841,0.261624767,652.7537933,0.000268312,23.18216775,0.482961828
2022,223,1550,0.168388048,0.304144797,0.284927387,0.3216002,0.267950103,0.257662503,0.120936884,0.478219674,0.505096631,0.188938636,NaN,1.234040258,0.375627738,0.326213909,813.9037039,0.000334617,28.9109451,0.602311356
2022,223,1620,0.127752029,0.228539829,0.242011556,0.446750197,0.399849148,0.237490338,0.112033217,0.194334486,0.561380271,0.169562467,NaN,1.089540372,0.346294901,0.300739807,750.3458177,0.000308395,26.64532233,0.555110882
2022,223,1650,0.075562766,0.172043819,0.156261024,0.417317621,0.159442651,0.222805179,0.07963447,0.234500099,0.538274543,0.13899444,NaN,1.406618607,0.32740502,0.28433489,709.4155494,0.000291477,25.18360037,0.524658341
2022,223,1720,0.042181751,0.124972342,0.101086125,0.338706154,0.206146733,0.113927328,0.02068046,0.091352289,0.403437073,0.099844668,NaN,1.038578716,0.234628512,0.203763132,508.3890135,0.000208637,18.02622053,0.375546261
2022,223,1750,0.031452168,0.095714868,0.083686158,0.315064515,0.103705448,0.08561188,0.018857214,0.109946713,0.268288335,0.078170661,NaN,0.677006557,0.169773138,0.147439482,367.8615064,0.000150804,13.02947952,0.27144749
2022,223,1820,0.041813206,0.098989691,0.08218721,0.372311248,0.079346171,0.075269769,0.021275976,0.054010024,0.211264336,0.09059398,NaN,0.782252012,0.173573966,0.150740311,376.0970748,0.000154041,13.30915373,0.277274036
2022,223,1850,0.050740367,0.091968851,0.074584545,0.394438789,0.079560769,0.06772386,0.029734832,0.043516866,0.157308923,0.096240765,NaN,0.568297275,0.150374167,0.130592446,325.8281522,0.000133291,11.51636065,0.23992418
2022,223,1920,0.039376335,0.064161631,0.049478103,0.095712176,0.076870721,0.054467342,0.020848715,0.023127421,0.104334216,0.073882855,NaN,0.485658401,0.098901629,0.085891119,214.298343,8.76E-05,7.565280973,0.15761002
2022,223,1950,0.016913645,0.034692974,0.028431286,0.015403768,0.065627159,0.02793986,0.015259525,0.010565598,0.062734404,0.044220754,NaN,0.336534422,0.059847581,0.051974632,129.676707,5.29E-05,4.57433224,0.095298588
2022,223,2020,0.00424329,0.016925279,0.017215684,0.059456126,0.054349442,0.014465924,0.004635172,0.001219635,0.038557837,0.025190799,NaN,0.246486932,0.043886011,0.038112806,95.09145133,3.88E-05,3.352092146,0.069835253
2022,223,2050,0.002997134,0.01396225,0.015174636,0.072629843,0.057283575,0.015197313,0.004517256,0.002677699,0.028873707,0.020970998,NaN,0.189320308,0.03850952,0.033443593,83.4417639,3.40E-05,2.939663772,0.061242995
2022,223,2120,0,0.005252881,0.010288634,0.01513846,0.051626487,0.005964951,0.001219923,0.000532458,0.018204288,0.010366712,NaN,0.12837421,0.022451728,0.019498203,48.64801613,1.98E-05,1.713450683,0.035696889
2022,223,2150,0.002506545,0.013191471,0.019380479,0.010070328,0.058500786,0.016816468,0.007454611,0.00624013,0.019898727,0.02019654,NaN,0.138259465,0.028410505,0.024673103,61.55939108,2.51E-05,2.16729988,0.045152081
2022,223,2220,0.004726651,0.015273681,0.022350821,0.002356211,0.058771346,0.019046521,0.006144438,0.009112762,0.017843236,0.020719643,NaN,0.139122655,0.028678906,0.024906196,62.14095875,2.53E-05,2.186824574,0.045558845
2022,223,2250,0.008858341,0.019436096,0.023662879,0.007880982,0.054391196,0.023016323,0.014794894,0.020260832,0.021483081,0.024095739,NaN,0.12444878,0.031120831,0.027026886,67.43208016,2.75E-05,2.371789961,0.049412291
2022,223,2320,0.01391562,0.023009729,0.022055721,0.040746365,0.040329729,0.025408097,0.023018449,0.027180215,0.021263012,0.024601809,NaN,0.105786802,0.033392323,0.028999563,72.35390845,2.94E-05,2.543523076,0.052990064
2022,223,2350,0.009019677,0.016549196,0.017694162,0.012649986,0.020458685,0.016838199,0.017173811,0.015294569,0.016372426,0.017216435,NaN,0.096704365,0.023270138,0.020208951,50.42133254,2.05E-05,1.772262241,0.03692213
2022,224,20,0.014289663,0.018060979,0.004563374,0.006993466,0.013179857,0.019870421,0.008325807,0.013031941,0.014846985,0.017778528,NaN,0.129519638,0.023678242,0.020563369,51.30560569,2.08E-05,1.801213306,0.037525277
2022,224,50,0.015483252,0.016370087,0.028495837,0.047731946,0.019427311,0.019136117,0.02258784,0.025568285,0.011260902,0.017069162,NaN,0.097325614,0.029132396,0.025300029,63.12357244,2.56E-05,2.209934085,0.046040293
2022,224,120,0.005068192,0.005690349,0.014164507,0.073608163,0.009632433,0.005090315,0.006291022,0.013453126,0.003034821,0.005381462,NaN,0.043809208,0.016838509,0.014623403,36.48539114,1.48E-05,1.275593056,0.026574855
2022,224,150,0.005592552,0.004707521,0.021831757,0.054622296,0.012324512,0.005852646,0.013896168,0.017840625,0.002054987,0.005200532,NaN,0.026058893,0.015452954,0.013420118,33.48319317,1.35E-05,1.169348803,0.024361433
2022,224,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,224,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,224,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,224,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,224,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,224,450,0.038027685,0.032978692,0.058705931,0.076350793,0.029377052,0.039947841,0.046186234,0.072733289,0.012948803,0.031355008,NaN,0.047171979,0.044162119,0.038352592,95.68971758,3.86E-05,3.332971289,0.069436902
2022,224,520,0.059980142,0.052665032,0.085411653,0.053319725,0.043287875,0.061805787,0.060384484,0.105505377,0.019961571,0.047242763,NaN,0.082433589,0.061090727,0.053054242,132.3703339,5.33E-05,4.608237896,0.096004956
2022,224,550,0.054394375,0.051069021,0.093843954,0.589078182,0.051273948,0.058952304,0.064685768,0.113546649,0.02023368,0.047345083,NaN,0.084597524,0.111729135,0.097031167,242.0927628,9.76E-05,8.429467393,0.175613904
2022,224,620,0.05279215,0.061758793,0.185708239,0.693916928,0.073142794,0.061220496,0.067850859,0.185683339,0.02295648,0.053272645,NaN,0.089978896,0.140752874,0.122236834,304.9809,0.000123098,10.63563597,0.221575749
2022,224,650,0.032992073,0.043764179,0.187986605,0.619585525,0.156609743,0.044812605,0.060882068,0.211278779,0.019363919,0.039630311,NaN,0.089834888,0.136976427,0.118957178,296.7981584,0.000120139,10.38000028,0.216250006
2022,224,720,0.029839943,0.056747998,0.147880801,0.619469766,0.197169534,0.031435617,0.039735567,0.24422257,0.040279171,0.037519352,NaN,0.16331718,0.146147045,0.126921402,316.668897,0.000128563,11.10783677,0.231413266
2022,224,750,0.062917074,0.108610308,0.254611251,0.744145322,0.286642446,0.047911392,0.062115485,0.21801396,0.099251204,0.04857537,NaN,0.263826638,0.199692768,0.173423185,432.6908456,0.000176059,15.21146135,0.316905445
2022,224,820,0.148837276,0.167985357,0.39289821,0.763089074,0.373044045,0.151899771,0.078427678,0.294976238,0.182820454,0.059104988,NaN,0.338540707,0.268329436,0.233030699,581.4115936,0.000237092,20.48478681,0.426766392
2022,224,850,0.098463505,0.148831848,0.492980698,0.712156003,0.346649413,0.169999024,0.093056214,0.325633537,0.27881746,0.058134184,NaN,0.359978585,0.280427316,0.243537102,607.62507,0.000248314,21.45432398,0.446965083
2022,224,920,0.117922377,0.184743075,0.449383214,0.678736591,0.274813194,0.178903705,0.244716939,0.45024944,0.325136037,0.072662856,NaN,0.404962097,0.307475411,0.267027021,666.2324175,0.000272472,23.54159764,0.490449951
2022,224,950,0.190274493,0.254617256,0.497424565,0.794103191,0.306286014,0.293511837,0.339686674,0.907878311,0.428797366,0.138258593,NaN,0.623272879,0.434010107,0.376916078,940.4056137,0.000384855,33.25142958,0.692738116
2022,224,1020,0.213701709,0.291173315,0.479317493,0.802755966,0.321068269,0.287675854,0.34644512,0.821603415,0.445980865,0.162213569,NaN,0.662725447,0.439514638,0.381696488,952.3327371,0.000390007,33.69657827,0.702012047
2022,224,1050,0.201861895,0.253222317,0.425112362,0.713771072,0.286947326,0.231508289,0.27291406,0.701017178,0.384288047,0.145698782,NaN,0.523695105,0.376366948,0.326855876,815.5054115,0.000334173,28.8725642,0.601511754
2022,224,1120,0.17288169,0.238251354,0.393836133,0.67384118,0.275022706,0.195559737,0.245888258,0.635613792,0.375325411,0.136581146,NaN,0.542237526,0.353185358,0.306723824,765.2759402,0.000313872,27.11853232,0.564969423
2022,224,1150,0.150949978,0.232865239,0.373181515,0.651335702,0.249163743,0.176845087,0.211427104,0.559325941,0.361730507,0.134819105,NaN,0.553313862,0.332268889,0.288558917,719.9544975,0.000295323,25.5158985,0.531581219
2022,224,1220,0.165508736,0.243884772,0.371759152,0.653407621,0.239060128,0.192038427,0.176213091,0.534423553,0.354917382,0.144059917,NaN,0.596209545,0.33377112,0.289863529,723.2095059,0.000296762,25.64023277,0.534171516
2022,224,1250,0.124358296,0.20358585,0.340252477,0.607810801,0.192167541,0.154837565,0.115353194,0.441353637,0.31579919,0.109821514,NaN,0.529881712,0.285020161,0.247525759,617.5767692,0.000253497,21.90215162,0.456294826
2022,224,1320,0.108215338,0.184351199,0.306992987,0.517794155,0.193702615,0.144150642,0.083369419,0.367811332,0.315182421,0.098346322,NaN,0.492707404,0.255693076,0.222056652,554.0313457,0.000227419,19.64904443,0.409355092
2022,224,1350,0.126166056,0.207939344,0.238305529,0.573601254,0.213562701,0.184177385,0.090903187,0.37623239,0.323485277,0.12631164,NaN,0.559374861,0.274550875,0.238433707,594.8920999,0.000244141,21.09381694,0.43945452
2022,224,1420,0.116682513,0.194424364,0.182303506,0.543535961,0.310556123,0.180195356,0.101331974,0.303627951,0.315771922,0.114440027,NaN,0.524954085,0.262529435,0.227993688,568.8442505,0.000233437,20.16896413,0.420186753
2022,224,1450,0.109837788,0.211538167,0.183730536,0.563472441,0.2191292,0.194250773,0.074263305,0.34003715,0.319659923,0.120170467,NaN,0.503797603,0.258171578,0.224209107,559.4017207,0.000229551,19.83320496,0.41319177
2022,224,1520,0.09575897,0.197711601,0.161275004,0.591762257,0.110454122,0.167931638,0.035885723,0.25244583,0.289938561,0.119498708,NaN,0.625748232,0.240764604,0.209092021,521.6845913,0.000213937,18.48416538,0.385086779
2022,224,1550,0.105662303,0.196652944,0.151416957,0.619140564,0.200547032,0.181437162,0.019635098,0.191920004,0.350417344,0.129319002,NaN,0.774593926,0.265522031,0.230592607,575.3285555,0.000235819,20.37476229,0.424474214
2022,224,1620,0.083108663,0.165065922,0.124685903,0.691210792,0.277500379,0.164465368,0.01598712,0.094505365,0.407372547,0.123942272,NaN,0.688242421,0.257826068,0.223909049,558.6530775,0.00022887,19.77435394,0.411965707
2022,224,1650,0.070643826,0.151216786,0.095877055,0.772370125,0.17887566,0.178701111,0.03104787,0.15795385,0.435753549,0.131131728,NaN,1.114040982,0.30160114,0.26192551,653.504148,0.000267519,23.11364485,0.481534268
2022,224,1720,0.063137652,0.146895964,0.09856271,0.771541902,0.233143605,0.127428633,0.054108539,0.123725103,0.337135484,0.130555186,NaN,0.866277844,0.268410238,0.233100871,581.5866743,0.000237915,20.55585198,0.428246916
2022,224,1750,0.097943483,0.169526779,0.151441452,0.82509662,0.201067307,0.157041004,0.054887888,0.205683353,0.25468932,0.158486121,NaN,1.082903477,0.305342437,0.265174639,661.6107249,0.000270537,23.37443668,0.486967431
2022,224,1820,0.084486898,0.138521421,0.107213586,0.7760741,0.130659573,0.122367606,0.054440952,0.110819768,0.195674164,0.136059464,NaN,1.107609144,0.269447879,0.234002011,583.8350172,0.000238526,20.60867782,0.429347455
2022,224,1850,0.065296282,0.094786595,0.085575227,0.707557948,0.109304467,0.081621465,0.054055845,0.081967174,0.132261665,0.112867657,NaN,0.751664294,0.206996238,0.179765883,448.5158781,0.000183096,15.81951371,0.329573202
2022,224,1920,0.050565076,0.066039128,0.050291858,0.539397424,0.086064672,0.060165614,0.028759223,0.042993567,0.090992545,0.081108351,NaN,0.602556872,0.154448576,0.134130865,334.6565092,0.00013645,11.78926902,0.245609771
2022,224,1950,0.048969366,0.055309516,0.03645755,0.127388774,0.080541036,0.060366106,0.02030385,0.034685389,0.063802782,0.069906083,NaN,0.444704993,0.094766859,0.082300279,205.3391949,8.36E-05,7.227234338,0.150567382
2022,224,2020,0.024405918,0.024871896,0.024092645,0.153070055,0.07377062,0.038305497,0.008129513,0.019245034,0.031463612,0.041586224,NaN,0.258559261,0.063409116,0.055067647,137.3937787,5.59E-05,4.832398798,0.100674975
2022,224,2050,0.01605758,0.013174304,0.006735779,0.082360802,0.056486643,0.026823129,0,0,0.01587635,0.026937121,NaN,0.180398194,0.038622718,0.0335419,83.68704,3.40E-05,2.941000607,0.061270846
2022,224,2120,0.011343363,0.009007325,0.011178437,0.089523537,0.055808162,0.02207933,0,0.000960776,0.013871997,0.02069171,NaN,0.182655434,0.037920007,0.03293163,82.16441609,3.34E-05,2.886443189,0.060134233
2022,224,2150,0.006037476,0.010909243,0.024554311,0.100181529,0.058658172,0.017527719,0.020109575,0.029348873,0.01081587,0.016185997,NaN,0.15574589,0.040915878,0.035533394,88.65581814,3.61E-05,3.116118233,0.06491913
2022,224,2220,0.001172624,0.002902293,0.033486344,0.019297832,0.052745409,0.010914567,0.023421941,0.040297492,0.008698239,0.007550881,NaN,0.163002564,0.033044562,0.02869755,71.6003876,2.91E-05,2.518369512,0.052466032
2022,224,2250,0.022790429,0.017407513,0.005012795,0,0.019672611,0.033762194,0.004566953,0,0.02585709,0.026060239,NaN,0.229046133,0.034925087,0.030330692,75.6750761,3.07E-05,2.656466878,0.05534306
2022,224,2320,0.014185526,0.009108052,0.023243261,0.010797758,0.045640407,0.018993224,0.003764294,0.009305723,0.011589331,0.020390904,NaN,0.153540768,0.02914175,0.025308153,63.14384085,2.57E-05,2.21732992,0.046194373
2022,224,2350,0.020919934,0.022548252,0.003871739,0.00773294,0.023952808,0.029763694,0,0.003155863,0.018997614,0.021815385,NaN,0.204348299,0.03246423,0.02819356,70.34293304,2.86E-05,2.468402138,0.051425045
2022,225,20,0.04646031,0.038356536,0.007266531,0.039043442,0.019564754,0.051273643,0.001528312,0.016254044,0.02932958,0.03737002,NaN,0.270136165,0.050598485,0.043942254,109.6359248,4.45E-05,3.841537044,0.080032022
2022,225,50,0.059629387,0.044233427,0.010435658,0.065462079,0.019378328,0.05350931,0.002853167,0.016693216,0.028048806,0.041404405,NaN,0.20922276,0.05007914,0.043491229,108.5106174,4.40E-05,3.797654265,0.079117797
2022,225,120,0.053907997,0.036094705,0.019886471,0.055140719,0.01500237,0.047742067,0.019357345,0.035005524,0.020632552,0.03516988,NaN,0.189668488,0.047964374,0.041654661,103.9283792,4.20E-05,3.629503343,0.075614653
2022,225,150,0.067725542,0.042736119,0.032824526,0.077185135,0.018302474,0.056986704,0.018322538,0.069372249,0.022399961,0.04159653,NaN,0.159004112,0.055132354,0.047879693,119.4598329,4.82E-05,4.164051853,0.08675108
2022,225,220,0.089323521,0.062344404,0.038024688,0.085575487,0.033449703,0.079955788,0.02342874,0.1086972,0.027862675,0.060526813,NaN,0.21700765,0.075108788,0.065228227,162.7444265,6.56E-05,5.666487642,0.118051826
2022,225,250,0.098039749,0.066176454,0.05288778,0.128284779,0.041980019,0.087126296,0.028147239,0.152842725,0.028705907,0.062446239,NaN,0.224454235,0.088281038,0.076667668,191.2858311,7.70E-05,6.653202315,0.138608382
2022,225,320,0.086838986,0.057104053,0.052713251,0.116255588,0.031532686,0.077158804,0.050408265,0.187345825,0.023791187,0.056354382,NaN,0.198909078,0.085310191,0.074087636,184.8486509,7.44E-05,6.426489332,0.133885194
2022,225,350,0.066142428,0.043164761,0.053140669,0.128590394,0.023790645,0.057938018,0.01509449,0.180521089,0.01670301,0.038781504,NaN,0.073572137,0.063403559,0.05506282,137.3817371,5.52E-05,4.772907634,0.099435576
2022,225,420,0.060305313,0.039982924,0.040621264,0.12540967,0.014384735,0.054216705,0.020288497,0.198721728,0.015593693,0.033476799,NaN,0.054346367,0.059758881,0.0518976,129.4845131,5.21E-05,4.498152688,0.093711514
2022,225,450,0.024477225,0.014792746,0.01776391,0.118450005,0.000778424,0.019134086,0.006937282,0.127115198,0.003502915,0.008531899,NaN,0.00711832,0.031691092,0.027522129,68.6677107,2.76E-05,2.385601526,0.049700032
2022,225,520,0.038523207,0.019621364,0.034467517,0.073603665,0.008043514,0.033448676,0.032340683,0.272921241,0.006397821,0.01454545,NaN,0.076419249,0.055484762,0.048185742,120.2234262,4.83E-05,4.174113582,0.0869607
2022,225,550,0.033466963,0.021028715,0.04763626,0.712070813,0.017035281,0.028327405,0.023189376,0.299426794,0.005860088,0.013358616,NaN,0.071033205,0.115675774,0.100458626,250.6442719,0.000100758,8.705533471,0.181365281
2022,225,620,0.017295138,0.020678392,0.157189151,0.753382802,0.029271885,0.017925424,0.019227733,0.341883444,0.003973152,0.007549935,NaN,0.027333322,0.126882762,0.110191334,274.9273794,0.000110684,9.563111209,0.199231484
2022,225,650,0.005321168,0.004417382,0.140331498,0.669246488,0.118256595,0.006111069,0.020775718,0.472865392,0.004463544,0.000966091,NaN,0.048886559,0.135603773,0.117765097,293.8239164,0.000118729,10.25820178,0.213712537
2022,225,720,0.010927358,0.021876028,0.072958199,0.704294587,0.167898584,0.004854581,0.011987857,0.580618833,0.028764473,0.0061644,NaN,0.14759802,0.159812993,0.138789594,346.280036,0.000140365,12.12752923,0.252656859
2022,225,750,0.035944632,0.074264265,0.171071911,0.86224527,0.323061254,0.015488949,0.019304949,0.525256736,0.101760416,0.020062289,NaN,0.289735824,0.221654227,0.192495613,480.2765552,0.000195107,16.85726711,0.351193065
2022,225,820,0.132839166,0.135557812,0.296643543,0.911163049,0.364708524,0.13671139,0.036623199,0.630138299,0.199637779,0.034737617,NaN,0.417002971,0.29961485,0.260200516,649.2002883,0.000264112,22.81929058,0.475401887
2022,225,850,0.142584205,0.171662584,0.472797423,0.965589962,0.371195873,0.215378171,0.09430493,0.832501952,0.343671441,0.096694835,NaN,0.546181041,0.386596583,0.335739803,837.6708082,0.00034109,29.47014181,0.613961288
2022,225,920,0.198354213,0.227142242,0.433127438,0.964845065,0.317798043,0.237332668,0.292539488,1.059642063,0.437258845,0.137150206,NaN,0.637957684,0.449377087,0.390261531,973.70252,0.000397047,34.30487683,0.714684934
2022,225,950,0.194548644,0.209820258,0.403769334,0.928445954,0.269583945,0.287476708,0.251577183,1.477661875,0.430258834,0.142487913,NaN,0.661040216,0.477879169,0.415014165,1035.460341,0.000422462,36.50067886,0.76043081
2022,225,1020,0.176920359,0.210094817,0.368408549,0.874274526,0.251592157,0.243873396,0.204555686,1.242395907,0.394178882,0.133320057,NaN,0.543729307,0.422122149,0.366591981,914.6469917,0.000373427,32.26407672,0.672168265
2022,225,1050,0.226249274,0.234291297,0.363828738,0.875768836,0.267108258,0.231937113,0.226226271,1.383607421,0.436030542,0.145739158,NaN,0.610553623,0.454667321,0.394855835,985.165308,0.000402666,34.79031591,0.724798248
2022,225,1120,0.207702603,0.245553774,0.355854373,0.854077777,0.26148455,0.219210663,0.233941596,1.469208944,0.436223879,0.149789909,NaN,0.63663415,0.460880202,0.400251411,998.6272708,0.000408576,35.30093569,0.73543616
2022,225,1150,0.167417929,0.211392767,0.315112923,0.781626783,0.219039639,0.192752964,0.196474736,1.412732743,0.396429042,0.141950177,NaN,0.621255981,0.423289608,0.36760586,917.1766201,0.000375349,32.43018954,0.675628949
2022,225,1220,0.152234173,0.190295448,0.301412207,0.784322464,0.202282677,0.165969071,0.367459604,1.359863833,0.381009757,0.127276011,NaN,0.618749939,0.422806835,0.367186596,916.1305564,0.000375109,32.40944319,0.675196733
2022,225,1250,0.120106564,0.17125851,0.284115685,0.758408552,0.16721538,0.134815921,0.361128808,1.270694228,0.353304246,0.098963773,NaN,0.569176148,0.389926165,0.338631378,844.8852882,0.000346085,29.90170914,0.622952274
2022,225,1320,0.130504415,0.198214516,0.241788812,0.734533889,0.173880812,0.153820911,0.43975814,1.295448046,0.366146379,0.11814245,NaN,0.60225301,0.404953762,0.351682094,877.4468256,0.00035954,31.06426202,0.647172125
2022,225,1350,0.089197112,0.16863223,0.187385005,0.727558329,0.188079975,0.131011736,0.453827778,1.340407661,0.321108252,0.104561916,NaN,0.538794424,0.386414947,0.335582061,837.2772417,0.000343118,29.64540038,0.617612508
2022,225,1420,0.125300074,0.201772109,0.160898185,0.721135771,0.340016091,0.1765814,0.493898625,1.36298729,0.380485461,0.12482866,NaN,0.669920645,0.432529483,0.375630229,937.1974222,0.000384271,33.20100049,0.69168751
2022,225,1450,0.124965541,0.231692315,0.152644503,0.716767078,0.214019323,0.193598416,0.213204902,1.430062717,0.35851645,0.124174638,NaN,0.676153646,0.403254502,0.350206373,873.7648998,0.000358425,30.967894,0.645164458
2022,225,1520,0.152195625,0.25561264,0.175584953,0.827622092,0.11810095,0.205453558,0.325900298,1.740604891,0.404074683,0.152156762,NaN,1.035433827,0.490249116,0.425756845,1062.263328,0.000435829,37.65559331,0.784491527
2022,225,1550,0.14876729,0.258710568,0.153266815,0.777460761,0.150228755,0.210093725,0.223952605,1.179875806,0.481774569,0.148616059,NaN,1.261172893,0.453992713,0.394269972,983.7035795,0.000403566,34.86805925,0.726417901
2022,225,1620,0.098222125,0.221203502,0.11600299,0.88438637,0.342544432,0.212206615,0.233472235,0.920921014,0.569404228,0.160398152,NaN,1.371373077,0.466375886,0.405024138,1010.535224,0.000414459,35.80926083,0.746026267
2022,225,1650,0.049429512,0.126994078,0.058930974,0.894494646,0.168989074,0.171688862,0.154718761,1.030581237,0.570250377,0.106802137,NaN,2.078086394,0.491906005,0.42719577,1065.853446,0.000436962,37.7534891,0.786531023
2022,225,1720,0.007116978,0.072212174,0.034724932,0.752545457,0.138866858,0.06168394,0.129581983,0.935115402,0.392070901,0.06796299,NaN,1.302105476,0.353998826,0.307430281,767.0385505,0.000314331,27.15820156,0.565795866
2022,225,1750,0.043024711,0.106970231,0.071506436,0.870540944,0.104273251,0.098114644,0.055718383,1.030845245,0.336407894,0.108344468,NaN,1.134530269,0.360025134,0.312663828,780.0962503,0.000319493,27.60417591,0.575086998
2022,225,1820,0.057200241,0.102738305,0.057204094,0.918480851,0.084932602,0.099675204,0.093244925,1.028473114,0.280245157,0.128821842,NaN,1.254593262,0.373237236,0.324137878,808.7240049,0.00033097,28.59581381,0.595746121
2022,225,1850,0.056756307,0.084318047,0.04305586,0.894565295,0.079967768,0.075767191,0.096098269,0.865913769,0.195876766,0.120441173,NaN,0.972061333,0.31680198,0.275126679,686.4410648,0.000280681,24.25082064,0.50522543
2022,225,1920,0.036284577,0.049428011,0.014556942,0.662976409,0.055503471,0.048597282,0.069775349,0,0.132097645,0.081161342,NaN,0.702916419,0.168481586,0.146317833,365.0629944,0.000149076,12.88013456,0.268336137
2022,225,1950,0.035889674,0.038659398,0.006402197,0.178568043,0.049830327,0.045957508,0.05055424,0,0.101554581,0.070048262,NaN,0.617877257,0.108667408,0.09437221,235.458665,9.60E-05,8.297911158,0.172873149
2022,225,2020,0.026009474,0.023509225,0.00027828,0.091116883,0.044440336,0.034924766,0.027453944,0,0.073068577,0.051617984,NaN,0.475942045,0.077123774,0.066978142,167.1104634,6.81E-05,5.884517043,0.122594105
